Session_ID,User_ID,Date,Traffic_Source,Page,Device,Country,New_or_Returning,Session_Duration_Min,Pages_Per_Session,Bounce_Rate,Goal_Completions,Conversion_Rate
S108983,U11983,2026-03-13,Social Media,Pricing,Desktop,UK,New,9.61,5.5,57.59,0,0
S101603,U12422,2026-03-13,Organic Search,Home,Tablet,India,New,8.33,4.3,60.63,0,0
S105741,U16332,2026-03-13,Organic Search,Checkout,Mobile,Australia,New,4.33,3.0,52.27,0,0
S108395,U15756,2026-03-13,Social Media,About Us,Mobile,India,Returning,7.21,6.1,47.02,1,100
S100961,U12594,2026-03-14,Paid Search,Blog,Desktop,India,New,9.64,5.3,37.78,0,0
S105347,U13341,2026-03-14,Direct,Home,Mobile,India,Returning,2.12,3.6,53.75,0,0
S101642,U15393,2026-03-14,Referral,Services,Desktop,India,New,8.3,6.3,35.4,0,0
S104859,U13803,2026-03-14,Social Media,Services,Mobile,Canada,New,4.39,4.1,68.34,0,0
S109364,U10702,2026-03-14,Paid Search,Home,Mobile,India,New,10.67,7.8,32.22,0,0
S104154,U16043,2026-03-14,Direct,Product Details,Desktop,India,Returning,1.21,3.7,54.36,0,0
S106060,U12800,2026-03-14,Paid Search,FAQ,Desktop,India,Returning,9.47,5.4,43.61,0,0
S109410,U14754,2026-03-14,Referral,Pricing,Tablet,India,New,4.78,4.9,53.33,1,100
S104598,U14136,2026-03-14,Paid Search,Services,Tablet,India,Returning,6.08,4.6,56.17,0,0
S101498,U12090,2026-03-14,Referral,Products,Desktop,USA,Returning,2.18,2.0,65.84,0,0
S104969,U11135,2026-03-14,Organic Search,Product Details,Desktop,UK,New,1.4,1.0,83.99,0,0
S102004,U12434,2026-03-14,Paid Search,Contact Us,Mobile,India,New,10.25,6.5,47.49,0,0
S106932,U11707,2026-03-14,Organic Search,About Us,Mobile,Australia,New,4.84,5.0,54.48,0,0
S103281,U10344,2026-03-14,Organic Search,Pricing,Desktop,India,New,1.83,1.3,73.94,0,0
S106070,U14007,2026-03-14,Organic Search,Home,Desktop,India,Returning,4.67,4.3,53.8,0,0
S109152,U11133,2026-03-14,Organic Search,Products,Mobile,India,New,2.69,3.0,67.37,0,0
S103499,U13918,2026-03-14,Paid Search,Pricing,Desktop,India,Returning,7.07,4.6,50.59,1,100
S109075,U15336,2026-03-14,Organic Search,About Us,Mobile,India,Returning,6.77,5.4,44.11,0,0
S100641,U13953,2026-03-14,Organic Search,Blog,Desktop,Australia,New,5.04,5.1,46.36,0,0
S101297,U13031,2026-03-14,Organic Search,Product Details,Desktop,Australia,New,6.02,4.5,53.34,0,0
S107873,U13277,2026-03-14,Organic Search,Contact Us,Mobile,India,New,14.85,8.4,14.13,1,100
S104415,U13233,2026-03-14,Direct,Pricing,Tablet,India,New,9.26,5.7,48.87,0,0
S104670,U14087,2026-03-14,Organic Search,Product Details,Desktop,UK,New,1.54,1.0,76.4,0,0
S106000,U14766,2026-03-14,Organic Search,Contact Us,Mobile,India,New,7.99,5.6,40.69,0,0
S101393,U11482,2026-03-14,Organic Search,Home,Desktop,India,New,6.71,5.2,53.19,0,0
S102440,U13611,2026-03-14,Social Media,Product Details,Desktop,USA,New,6.97,4.9,40.59,0,0
S108265,U10990,2026-03-14,Direct,Home,Mobile,India,New,11.12,5.5,42.14,1,100
S107331,U11639,2026-03-14,Direct,Contact Us,Desktop,USA,New,3.75,3.9,43.67,0,0
S106453,U15930,2026-03-14,Organic Search,Product Details,Mobile,India,New,1.63,1.0,77.94,0,0
S107345,U12796,2026-03-14,Direct,Blog,Tablet,Australia,New,8.25,6.0,60.25,0,0
S106290,U14810,2026-03-14,Social Media,Home,Mobile,UK,Returning,4.98,5.0,55.62,0,0
S109782,U14695,2026-03-14,Organic Search,Blog,Mobile,India,New,5.61,3.7,46.05,0,0
S108397,U11335,2026-03-14,Organic Search,Blog,Mobile,India,New,4.54,4.8,62.44,0,0
S109874,U11423,2026-03-14,Direct,Checkout,Mobile,India,New,10.14,7.3,41.91,0,0
S101035,U14719,2026-03-14,Direct,Product Details,Desktop,Canada,New,13.21,8.1,34.87,0,0
S109861,U12897,2026-03-14,Organic Search,Products,Mobile,India,New,11.37,7.2,55.32,0,0
S101804,U15069,2026-03-14,Paid Search,Products,Desktop,India,New,6.07,3.8,58.5,0,0
S107617,U16392,2026-03-14,Organic Search,Home,Mobile,India,New,8.6,6.8,56.71,0,0
S100347,U13988,2026-03-14,Referral,Blog,Desktop,USA,Returning,3.03,2.5,59.57,0,0
S102628,U14577,2026-03-14,Referral,Services,Mobile,India,New,3.72,2.8,51.94,0,0
S101080,U10118,2026-03-14,Organic Search,Product Details,Mobile,UK,Returning,3.88,3.9,50.31,0,0
S100217,U15617,2026-03-14,Paid Search,About Us,Tablet,India,New,2.81,5.4,45.86,0,0
S108491,U11813,2026-03-14,Referral,Products,Tablet,India,Returning,11.82,7.6,42.22,0,0
S101198,U13111,2026-03-14,Direct,Home,Desktop,USA,New,5.12,4.4,51.06,0,0
S109060,U10805,2026-03-14,Organic Search,Services,Mobile,Canada,Returning,17.19,9.9,24.06,0,0
S100958,U10524,2026-03-14,Organic Search,Products,Tablet,Australia,Returning,7.58,4.4,54.33,0,0
S102974,U14083,2026-03-14,Direct,Home,Desktop,India,New,1.3,2.8,53.37,0,0
S106460,U12526,2026-03-14,Organic Search,Pricing,Mobile,India,New,14.34,7.0,18.71,0,0
S100879,U10236,2026-03-14,Referral,Product Details,Desktop,Australia,New,1.25,2.2,84.16,0,0
S102855,U10148,2026-03-14,Paid Search,Services,Desktop,India,New,12.75,10.0,32.06,1,100
S101404,U10833,2026-03-14,Organic Search,FAQ,Mobile,India,Returning,3.59,2.5,62.07,0,0
S101305,U12709,2026-03-14,Social Media,Services,Desktop,India,New,10.56,5.7,62.06,1,100
S108290,U11869,2026-03-14,Organic Search,Contact Us,Desktop,India,Returning,2.74,4.9,81.78,1,100
S103562,U10779,2026-03-14,Organic Search,Checkout,Desktop,Canada,New,4.6,4.8,69.06,0,0
S101750,U13171,2026-03-15,Organic Search,Product Details,Mobile,USA,New,3.97,3.3,64.39,0,0
S102975,U15527,2026-03-15,Paid Search,Checkout,Desktop,Canada,New,2.09,1.5,72.99,1,100
S107674,U14494,2026-03-15,Organic Search,About Us,Mobile,USA,New,7.27,3.5,64.3,0,0
S105282,U15814,2026-03-15,Direct,Pricing,Tablet,India,New,1.93,1.5,70.36,0,0
S103419,U13832,2026-03-15,Direct,Pricing,Mobile,India,Returning,2.27,1.0,65.08,0,0
S108244,U13824,2026-03-15,Direct,Product Details,Mobile,India,New,7.03,4.1,67.66,0,0
S105474,U13427,2026-03-15,Referral,Blog,Mobile,USA,New,2.32,2.8,63.26,0,0
S100839,U12153,2026-03-15,Paid Search,About Us,Desktop,Canada,New,9.79,5.4,56.22,0,0
S103450,U11071,2026-03-15,Paid Search,Blog,Desktop,India,New,4.3,4.4,47.22,0,0
S103323,U15298,2026-03-15,Organic Search,Services,Mobile,India,New,7.23,5.1,46.87,0,0
S108345,U12730,2026-03-15,Organic Search,Products,Desktop,India,Returning,6.78,3.2,58.35,0,0
S108932,U10049,2026-03-15,Organic Search,Checkout,Mobile,India,New,4.07,3.4,66.21,0,0
S107750,U14281,2026-03-15,Organic Search,Services,Mobile,USA,New,0.81,1.7,78.31,0,0
S106268,U10726,2026-03-15,Organic Search,Checkout,Mobile,India,Returning,2.29,3.4,49.89,0,0
S101537,U10149,2026-03-15,Social Media,Products,Desktop,UK,New,3.07,1.0,92.38,0,0
S107669,U12450,2026-03-15,Social Media,Blog,Mobile,Australia,New,6.56,3.8,57.59,0,0
S104185,U13524,2026-03-15,Organic Search,Contact Us,Desktop,India,New,3.71,3.7,54.66,0,0
S106607,U12709,2026-03-15,Direct,Home,Desktop,Canada,New,6.07,4.1,61.41,0,0
S108743,U12818,2026-03-15,Direct,About Us,Desktop,India,New,3.14,2.7,63.92,0,0
S109164,U12114,2026-03-15,Organic Search,Services,Desktop,Canada,New,1.49,4.8,79.57,0,0
S106709,U11500,2026-03-15,Paid Search,Product Details,Tablet,India,New,1.85,1.8,75.38,0,0
S103496,U15779,2026-03-15,Social Media,Product Details,Mobile,India,New,5.75,4.0,55.45,0,0
S107665,U12658,2026-03-15,Paid Search,Blog,Mobile,India,New,6.27,3.2,55.08,0,0
S100896,U16242,2026-03-15,Organic Search,Products,Desktop,India,Returning,7.02,5.8,58.05,0,0
S101684,U14844,2026-03-15,Social Media,FAQ,Tablet,India,New,4.82,4.8,73.89,0,0
S106361,U11903,2026-03-15,Organic Search,Contact Us,Desktop,Canada,New,6.31,3.9,50.44,0,0
S105085,U10277,2026-03-15,Referral,Home,Desktop,India,New,2.05,3.7,70.54,0,0
S106903,U13986,2026-03-15,Paid Search,Products,Desktop,India,Returning,8.57,7.4,56.71,1,100
S101431,U16098,2026-03-15,Social Media,Product Details,Desktop,India,New,8.56,6.6,42.22,0,0
S100488,U15226,2026-03-15,Paid Search,Services,Desktop,India,New,5.64,4.1,69.01,0,0
S102041,U16236,2026-03-15,Paid Search,Checkout,Mobile,India,New,4.63,5.3,67.53,0,0
S101169,U12622,2026-03-15,Social Media,Contact Us,Mobile,USA,New,6.6,5.1,49.63,1,100
S109624,U10332,2026-03-15,Organic Search,Blog,Desktop,India,New,2.94,2.2,69.42,0,0
S109361,U14648,2026-03-15,Organic Search,Checkout,Desktop,India,New,4.15,4.7,60.57,0,0
S107935,U15556,2026-03-15,Social Media,Product Details,Desktop,USA,New,2.4,4.2,63.11,0,0
S103859,U12170,2026-03-15,Organic Search,Products,Mobile,Canada,New,4.24,2.6,64.47,0,0
S104744,U14947,2026-03-15,Organic Search,FAQ,Desktop,UK,New,4.03,3.5,67.04,0,0
S109995,U15194,2026-03-15,Referral,Home,Mobile,India,Returning,3.65,3.3,60.42,0,0
S100805,U12509,2026-03-15,Direct,Pricing,Desktop,India,New,3.65,4.3,52.86,0,0
S108555,U13460,2026-03-15,Referral,Services,Tablet,UK,New,10.24,7.3,36.77,1,100
S105990,U14530,2026-03-15,Organic Search,Product Details,Desktop,Australia,New,6.81,6.6,37.16,1,100
S100823,U11825,2026-03-15,Direct,Services,Mobile,USA,New,6.08,4.1,62.92,0,0
S102590,U14407,2026-03-15,Organic Search,Checkout,Mobile,UK,New,4.3,2.5,77.46,1,100
S104948,U13343,2026-03-15,Paid Search,Home,Desktop,India,New,14.2,6.5,46.39,0,0
S102602,U12563,2026-03-15,Direct,Checkout,Mobile,India,Returning,12.91,9.0,31.76,1,100
S106833,U14838,2026-03-15,Organic Search,Pricing,Mobile,Australia,New,11.69,9.2,37.01,0,0
S105907,U12187,2026-03-15,Direct,Home,Desktop,Canada,New,4.14,4.0,57.23,0,0
S107947,U10556,2026-03-15,Referral,Checkout,Mobile,USA,New,5.68,3.3,51.94,0,0
S107395,U10973,2026-03-15,Referral,Products,Mobile,USA,New,3.93,2.2,64.11,0,0
S108637,U13484,2026-03-15,Paid Search,Home,Desktop,India,New,4.53,3.3,60.92,0,0
S103632,U12141,2026-03-15,Organic Search,Blog,Mobile,India,New,3.83,3.0,71.78,0,0
S109640,U11551,2026-03-15,Organic Search,Blog,Desktop,USA,New,7.31,4.6,52.1,0,0
S102858,U13898,2026-03-15,Organic Search,About Us,Mobile,India,New,0.86,1.0,79.71,0,0
S101332,U11991,2026-03-15,Organic Search,Services,Mobile,UK,New,3.41,3.0,60.22,0,0
S104860,U15809,2026-03-15,Social Media,Services,Mobile,India,New,2.14,1.7,63.04,0,0
S102073,U12057,2026-03-15,Referral,Home,Desktop,India,New,3.05,1.3,69.1,0,0
S101215,U11121,2026-03-15,Referral,Pricing,Desktop,India,New,6.76,6.6,59.55,0,0
S102687,U12947,2026-03-15,Direct,About Us,Tablet,India,New,5.1,4.1,54.43,0,0
S102844,U14941,2026-03-15,Social Media,Home,Desktop,India,New,7.73,5.0,57.65,0,0
S108526,U12249,2026-03-15,Referral,Products,Desktop,India,New,4.77,3.9,53.55,0,0
S108135,U16201,2026-03-15,Direct,Checkout,Desktop,India,Returning,7.12,7.1,37.67,0,0
S100909,U12129,2026-03-16,Social Media,Home,Tablet,India,Returning,7.5,4.4,66.72,0,0
S103303,U11750,2026-03-16,Organic Search,Product Details,Mobile,India,New,2.65,2.1,64.05,0,0
S109604,U16405,2026-03-16,Organic Search,Checkout,Mobile,India,New,7.2,5.6,60.79,1,100
S106692,U15795,2026-03-16,Organic Search,Product Details,Desktop,India,Returning,3.11,2.1,65.02,0,0
S105294,U16240,2026-03-16,Referral,Services,Tablet,India,Returning,3.33,2.4,62.6,1,100
S102563,U12824,2026-03-16,Paid Search,Blog,Mobile,India,New,5.05,5.0,48.94,1,100
S108699,U15639,2026-03-16,Organic Search,Checkout,Desktop,India,Returning,0.81,1.0,86.33,0,0
S101022,U13597,2026-03-16,Paid Search,Home,Mobile,India,Returning,2.04,1.9,71.53,0,0
S107246,U16032,2026-03-16,Organic Search,Product Details,Mobile,Canada,Returning,2.71,2.5,60.55,0,0
S101560,U16345,2026-03-16,Referral,Products,Desktop,India,New,11.12,7.3,39.44,0,0
S108353,U14952,2026-03-16,Paid Search,Products,Tablet,Australia,Returning,0.86,1.0,86.34,0,0
S105003,U13758,2026-03-16,Paid Search,Product Details,Desktop,USA,New,12.22,6.4,45.01,0,0
S104819,U14822,2026-03-16,Organic Search,Checkout,Mobile,UK,Returning,2.12,3.2,67.53,0,0
S105355,U10955,2026-03-16,Organic Search,FAQ,Mobile,Canada,New,8.33,5.7,42.37,0,0
S100359,U14566,2026-03-16,Organic Search,Product Details,Mobile,Canada,New,3.61,2.4,66.39,0,0
S106685,U14104,2026-03-16,Organic Search,Pricing,Tablet,India,Returning,6.51,4.6,55.2,0,0
S107654,U10611,2026-03-16,Paid Search,Blog,Desktop,USA,New,1.16,1.4,61.93,0,0
S106757,U10263,2026-03-16,Referral,Services,Desktop,USA,New,2.08,3.4,61.96,1,100
S100261,U14283,2026-03-16,Organic Search,Products,Mobile,India,New,0.74,1.0,73.8,0,0
S104669,U13643,2026-03-16,Social Media,Blog,Mobile,Australia,Returning,4.24,4.7,51.76,0,0
S102100,U14905,2026-03-16,Organic Search,Blog,Mobile,India,Returning,10.78,6.9,52.93,0,0
S104665,U10310,2026-03-16,Direct,Pricing,Mobile,UK,New,3.41,2.7,62.05,1,100
S102598,U14753,2026-03-16,Referral,Product Details,Mobile,India,New,10.04,7.5,48.88,0,0
S100902,U14345,2026-03-16,Referral,Product Details,Desktop,India,Returning,2.03,1.0,76.12,0,0
S106703,U10171,2026-03-16,Direct,Blog,Mobile,India,Returning,2.73,3.6,71.35,0,0
S104961,U14018,2026-03-16,Social Media,Services,Desktop,India,New,2.76,1.1,82.34,0,0
S107768,U13735,2026-03-16,Direct,Products,Desktop,USA,New,4.05,4.9,54.78,0,0
S106628,U10610,2026-03-16,Organic Search,Home,Desktop,Australia,Returning,20.35,13.5,12.04,0,0
S100120,U14515,2026-03-16,Direct,Checkout,Desktop,UK,New,6.44,4.0,70.79,0,0
S109654,U10528,2026-03-16,Paid Search,Product Details,Mobile,India,New,4.05,4.7,57.41,1,100
S108257,U16381,2026-03-16,Paid Search,Product Details,Tablet,USA,New,5.64,3.9,49.43,0,0
S108989,U12079,2026-03-16,Direct,FAQ,Mobile,India,New,5.63,2.6,56.69,0,0
S109160,U14277,2026-03-16,Paid Search,Home,Mobile,UK,Returning,4.57,5.1,59.21,0,0
S103706,U10727,2026-03-16,Direct,Blog,Desktop,India,Returning,3.67,2.3,71.0,0,0
S105272,U12383,2026-03-16,Organic Search,Blog,Desktop,India,New,5.12,2.3,65.95,0,0
S102094,U13462,2026-03-16,Organic Search,Product Details,Mobile,USA,New,9.75,6.2,47.28,0,0
S107439,U14483,2026-03-16,Paid Search,Pricing,Desktop,India,Returning,5.78,4.4,58.86,1,100
S108052,U10642,2026-03-16,Referral,About Us,Mobile,Australia,New,8.12,8.1,41.06,0,0
S108578,U15399,2026-03-16,Referral,Home,Mobile,India,Returning,2.75,3.1,63.49,0,0
S105915,U14764,2026-03-16,Referral,Products,Desktop,India,Returning,3.03,3.4,74.53,0,0
S106940,U13268,2026-03-16,Referral,About Us,Desktop,India,New,3.45,2.7,90.44,0,0
S106677,U12241,2026-03-16,Referral,Blog,Desktop,India,Returning,7.08,4.8,46.83,0,0
S100371,U10226,2026-03-16,Social Media,Services,Mobile,USA,New,7.04,5.8,36.93,0,0
S100859,U10717,2026-03-16,Organic Search,Product Details,Desktop,India,New,7.98,5.9,34.72,0,0
S104116,U15142,2026-03-16,Paid Search,Checkout,Desktop,UK,New,14.5,8.3,34.82,0,0
S107601,U10171,2026-03-16,Paid Search,Home,Desktop,USA,New,2.31,3.9,52.13,1,100
S100600,U10776,2026-03-16,Organic Search,Pricing,Mobile,USA,New,2.14,2.1,81.95,0,0
S100863,U14584,2026-03-16,Referral,Blog,Mobile,India,Returning,6.16,4.2,48.0,0,0
S105584,U12567,2026-03-16,Social Media,Blog,Mobile,India,New,1.7,1.0,67.38,0,0
S102036,U13118,2026-03-16,Organic Search,Product Details,Tablet,India,New,1.4,1.2,84.68,0,0
S100368,U15896,2026-03-16,Organic Search,FAQ,Mobile,UK,Returning,2.99,4.2,56.67,0,0
S106627,U14652,2026-03-16,Paid Search,Pricing,Desktop,India,Returning,4.21,5.0,58.78,1,100
S102234,U16277,2026-03-17,Referral,Home,Mobile,India,New,5.58,4.0,55.12,1,100
S109944,U16055,2026-03-17,Organic Search,Products,Tablet,India,Returning,1.67,1.2,73.24,0,0
S106259,U14907,2026-03-17,Organic Search,Product Details,Mobile,USA,New,13.49,8.4,41.71,0,0
S102529,U11578,2026-03-17,Organic Search,Product Details,Mobile,USA,New,1.02,1.0,67.13,0,0
S107456,U10690,2026-03-17,Direct,Products,Desktop,India,New,3.34,2.6,79.24,0,0
S108772,U11144,2026-03-17,Direct,Products,Desktop,India,New,1.31,2.0,47.42,0,0
S101505,U11623,2026-03-17,Organic Search,Home,Desktop,USA,New,5.23,4.3,45.15,1,100
S108091,U15249,2026-03-17,Organic Search,Product Details,Desktop,India,New,8.5,6.8,55.72,1,100
S103640,U15972,2026-03-17,Organic Search,About Us,Desktop,India,New,3.8,3.4,55.83,0,0
S107733,U13130,2026-03-17,Direct,Blog,Mobile,India,New,1.31,2.4,64.12,0,0
S109967,U11619,2026-03-17,Organic Search,Services,Desktop,USA,New,1.18,3.2,72.37,0,0
S106998,U12170,2026-03-17,Organic Search,Blog,Desktop,India,Returning,3.04,3.0,72.66,1,100
S104761,U10993,2026-03-17,Organic Search,Checkout,Desktop,Canada,Returning,0.8,1.6,64.87,0,0
S106577,U15989,2026-03-17,Organic Search,About Us,Desktop,Australia,Returning,1.6,2.2,68.46,0,0
S103702,U10174,2026-03-17,Organic Search,Services,Mobile,India,New,3.62,3.1,79.02,0,0
S102202,U10130,2026-03-17,Organic Search,About Us,Mobile,USA,New,4.29,3.2,70.75,0,0
S104924,U14397,2026-03-17,Referral,Checkout,Mobile,India,Returning,1.93,3.1,68.94,0,0
S100214,U13764,2026-03-17,Referral,Pricing,Mobile,India,New,3.56,2.4,63.85,0,0
S102127,U12921,2026-03-17,Paid Search,Services,Desktop,India,Returning,11.57,7.4,35.75,0,0
S102606,U14726,2026-03-17,Paid Search,Product Details,Desktop,India,New,1.71,3.1,73.5,0,0
S109661,U11177,2026-03-17,Organic Search,Services,Tablet,India,Returning,8.03,3.9,45.71,0,0
S106726,U15140,2026-03-17,Paid Search,Blog,Mobile,India,Returning,1.27,1.1,68.57,0,0
S101313,U10575,2026-03-17,Social Media,Checkout,Mobile,USA,New,2.87,3.2,54.53,1,100
S109418,U16045,2026-03-17,Organic Search,Home,Desktop,India,New,5.33,1.4,74.92,0,0
S103197,U11642,2026-03-17,Direct,Services,Mobile,India,New,3.45,3.1,61.69,0,0
S103881,U12353,2026-03-17,Organic Search,Home,Desktop,USA,New,9.73,7.4,45.58,0,0
S104682,U12774,2026-03-17,Organic Search,Contact Us,Desktop,India,New,5.05,4.1,67.85,0,0
S104982,U16440,2026-03-17,Social Media,Blog,Desktop,India,New,8.06,6.9,38.03,0,0
S103741,U14659,2026-03-17,Paid Search,FAQ,Desktop,Canada,Returning,8.52,6.5,46.27,0,0
S101075,U15852,2026-03-17,Organic Search,Products,Desktop,India,Returning,9.19,5.9,45.72,0,0
S104848,U12370,2026-03-17,Organic Search,Contact Us,Desktop,India,New,2.67,2.1,75.9,0,0
S108603,U15054,2026-03-17,Organic Search,Blog,Desktop,India,New,1.41,1.8,68.36,0,0
S105199,U16161,2026-03-17,Referral,Pricing,Mobile,India,Returning,7.53,4.8,60.6,0,0
S101235,U13229,2026-03-17,Paid Search,FAQ,Mobile,India,New,5.64,1.3,61.99,1,100
S109466,U15492,2026-03-17,Organic Search,Contact Us,Mobile,India,New,1.76,2.0,63.6,0,0
S105118,U12943,2026-03-17,Organic Search,Product Details,Mobile,India,New,3.68,3.4,60.28,0,0
S108846,U10822,2026-03-17,Paid Search,Contact Us,Mobile,India,New,2.56,2.1,68.12,0,0
S103224,U13738,2026-03-17,Paid Search,Pricing,Desktop,India,New,9.17,6.4,39.48,1,100
S100242,U15536,2026-03-17,Social Media,Pricing,Mobile,USA,Returning,0.86,1.0,67.81,0,0
S106933,U11772,2026-03-17,Organic Search,Home,Mobile,India,New,8.96,4.8,27.07,0,0
S107242,U13198,2026-03-17,Organic Search,Home,Mobile,UK,New,5.5,5.6,57.23,0,0
S108045,U16250,2026-03-17,Paid Search,Services,Mobile,USA,New,8.55,6.3,49.59,0,0
S105818,U11135,2026-03-17,Referral,Services,Mobile,India,Returning,13.59,9.0,37.74,1,100
S101939,U13094,2026-03-17,Organic Search,About Us,Desktop,India,New,4.93,5.7,49.09,0,0
S101009,U15312,2026-03-17,Social Media,Product Details,Desktop,Canada,Returning,4.57,3.3,61.0,0,0
S103151,U11450,2026-03-17,Paid Search,FAQ,Mobile,India,New,4.53,2.2,62.53,0,0
S103454,U15780,2026-03-17,Organic Search,Home,Mobile,UK,New,2.2,3.2,74.73,1,100
S100960,U13118,2026-03-17,Direct,Home,Desktop,USA,Returning,7.17,5.5,42.21,0,0
S103648,U11214,2026-03-18,Social Media,Services,Desktop,India,Returning,6.54,5.2,64.13,0,0
S100111,U15464,2026-03-18,Direct,FAQ,Desktop,India,Returning,4.25,4.6,65.52,0,0
S108433,U14045,2026-03-18,Organic Search,Contact Us,Desktop,India,Returning,3.11,3.7,66.11,0,0
S105149,U16127,2026-03-18,Organic Search,Home,Mobile,India,New,5.82,6.2,52.19,0,0
S101752,U11914,2026-03-18,Paid Search,Services,Mobile,Canada,New,7.22,4.7,52.66,0,0
S101732,U10885,2026-03-18,Referral,Services,Mobile,India,Returning,4.26,2.6,66.19,0,0
S109084,U15578,2026-03-18,Organic Search,Home,Desktop,USA,Returning,7.99,4.8,55.89,0,0
S102081,U11714,2026-03-18,Paid Search,Contact Us,Mobile,USA,Returning,15.17,8.6,53.49,0,0
S105189,U10205,2026-03-18,Organic Search,Products,Desktop,India,New,2.79,3.7,66.8,0,0
S105194,U13389,2026-03-18,Referral,Checkout,Desktop,USA,New,6.99,3.6,55.55,0,0
S104443,U16298,2026-03-18,Direct,Product Details,Mobile,India,New,4.5,3.6,56.04,0,0
S100464,U16294,2026-03-18,Referral,Pricing,Desktop,India,Returning,8.24,5.3,52.07,0,0
S109521,U14857,2026-03-18,Organic Search,Blog,Desktop,Australia,New,5.94,5.2,48.62,0,0
S100881,U13038,2026-03-18,Referral,Blog,Desktop,India,Returning,0.72,3.1,52.36,0,0
S103140,U15069,2026-03-18,Paid Search,About Us,Desktop,India,New,6.93,4.6,40.92,0,0
S107418,U16165,2026-03-18,Referral,Home,Desktop,India,New,2.09,5.1,62.31,0,0
S103852,U12310,2026-03-18,Paid Search,Pricing,Mobile,India,New,1.02,1.0,80.74,0,0
S103701,U14955,2026-03-18,Direct,Pricing,Mobile,USA,New,3.35,3.4,52.72,0,0
S102012,U13861,2026-03-18,Referral,Home,Desktop,India,Returning,8.54,5.0,60.07,0,0
S101989,U14474,2026-03-18,Direct,Contact Us,Desktop,India,Returning,1.53,2.8,68.1,0,0
S102026,U14198,2026-03-18,Organic Search,Products,Desktop,UK,Returning,1.55,2.9,63.92,0,0
S102279,U12741,2026-03-18,Direct,Contact Us,Mobile,USA,Returning,4.59,3.1,64.9,0,0
S102013,U10274,2026-03-18,Paid Search,FAQ,Desktop,India,New,4.38,6.1,61.31,0,0
S105991,U14236,2026-03-18,Organic Search,Home,Mobile,India,New,10.22,7.2,33.72,1,100
S103370,U13959,2026-03-18,Organic Search,FAQ,Mobile,USA,Returning,4.92,3.3,64.6,0,0
S106867,U12576,2026-03-18,Referral,Checkout,Mobile,USA,New,2.52,3.8,60.09,0,0
S109855,U14197,2026-03-18,Social Media,Home,Mobile,India,Returning,2.62,3.1,67.01,0,0
S108463,U10446,2026-03-18,Paid Search,Product Details,Desktop,India,Returning,6.73,4.9,53.09,0,0
S102342,U15705,2026-03-18,Organic Search,Products,Desktop,UK,New,5.94,5.1,64.52,0,0
S108934,U13056,2026-03-18,Organic Search,About Us,Desktop,India,New,5.4,5.2,55.64,0,0
S105752,U13259,2026-03-18,Social Media,FAQ,Mobile,Canada,New,6.92,5.0,60.89,1,100
S103077,U16035,2026-03-18,Social Media,Blog,Desktop,India,New,1.5,2.3,57.0,0,0
S105410,U10608,2026-03-18,Direct,Contact Us,Tablet,India,Returning,4.41,3.7,51.56,0,0
S104167,U10471,2026-03-18,Direct,Product Details,Desktop,India,New,1.78,1.6,69.28,0,0
S107794,U15802,2026-03-18,Organic Search,Blog,Desktop,India,Returning,4.53,4.7,60.31,0,0
S102538,U11126,2026-03-18,Paid Search,Home,Tablet,USA,New,2.98,3.7,83.73,0,0
S104872,U14118,2026-03-18,Paid Search,Products,Mobile,India,Returning,3.11,2.0,70.59,0,0
S103547,U10068,2026-03-18,Organic Search,Services,Mobile,Canada,New,5.94,3.4,48.94,0,0
S104653,U11136,2026-03-18,Paid Search,Blog,Mobile,Canada,Returning,17.41,10.8,24.16,1,100
